creativeID,adID,camgaignID,advertiserID,appID,appPlatform
6717,19357,1619,150,320,2
22990,3766,2674,582,471,1
5408,394,512,57,421,1
34815,6398,5835,244,411,1
11407,7126,5835,244,411,1
32045,29203,4572,517,51,2
42929,21663,4228,244,412,1
12849,6158,6092,62,225,2
17790,16538,5835,244,411,1
30031,7073,2609,114,438,1
19354,4441,2338,588,9,2
3891,791,171,20,328,2
19257,28285,984,61,388,1
18353,18646,1298,624,477,1
22730,20088,2063,211,433,1
27967,23338,1637,392,438,1
15168,17694,4228,244,412,1
26351,29862,4441,392,438,1
31096,22216,5835,244,411,1
51431,12561,1619,150,320,2
40780,11065,4228,244,412,1
33677,18481,5116,303,236,2
48049,30988,5800,576,423,1
41764,18095,4338,624,477,1
7905,23860,5116,303,236,2
46832,11305,1206,303,236,2
23817,19074,2948,582,477,1
22196,15416,1383,190,395,1
8554,13909,4228,244,412,1
42141,30665,5731,4,438,1
8247,5557,802,134,408,1
39159,13568,6521,408,16,2
21623,3703,6092,62,225,2
5129,2467,120,44,421,1
48164,24461,3207,104,378,1
28176,12006,3879,350,477,1
28722,24440,4228,244,412,1
1499,2295,120,44,421,1
9778,6202,1948,31,237,2
35981,25480,4648,251,93,2
26045,8532,5306,175,401,1
35070,29909,1615,349,453,1
15461,8507,3355,251,93,2
1511,3598,693,26,123,2
6351,2369,578,46,283,2
48937,6902,5835,244,411,1
21612,20050,4334,365,403,1
13322,27330,1196,187,53,2
17718,24671,1770,349,453,1
26352,23725,5587,251,93,2
4468,1120,310,36,123,2
30715,10823,1964,234,433,1
45506,4806,4980,520,17,2
47600,7903,6667,99,108,2
35237,21440,1298,624,477,1
7570,19158,4648,251,93,2
19053,15197,4338,624,477,1
23218,5750,5835,244,411,1
51538,9358,3119,245,309,2
13440,19516,2212,582,477,1
21916,4845,3918,285,225,2
7257,13545,4594,244,454,1
44734,4657,4669,147,386,1
48096,5852,4228,244,412,1
9699,13502,5284,294,378,1
42694,19900,6800,637,403,1
49049,25196,5587,251,93,2
45330,6674,4389,567,468,1
46888,6166,6287,552,104,2
20861,27217,3355,251,93,2
45864,13319,3879,350,477,1
2507,532,274,29,286,2
28399,23629,6455,450,323,2
16290,20477,1154,34,468,1
21824,22595,5873,337,379,1
46531,24554,3277,576,464,1
5011,1573,569,54,389,1
49941,19165,2145,34,468,1
351,857,455,32,286,2
37903,11015,4228,244,412,1
31129,31297,6202,588,9,2
46574,6485,2315,152,128,2
19253,24638,2212,582,477,1
22384,30885,1230,52,35,2
5041,2601,455,32,286,2
25939,12048,5835,244,411,1
32837,8372,2502,150,320,2
18685,5775,1639,197,305,2
2341,2521,167,63,360,1
39777,21075,1060,373,457,1
40852,8554,2950,576,423,1
42440,22259,1091,327,157,2
26868,19634,2212,582,477,1
44956,28355,1239,194,374,1
34472,28136,906,260,228,2
41292,29815,4291,99,108,2
40102,12838,4366,134,408,1
50830,19284,3641,487,357,1
24592,3727,1487,69,139,2
947,1818,513,44,421,1
23203,8370,4815,44,423,1
10125,6016,4246,291,433,1
27962,18058,1613,479,427,1
32988,5947,1229,429,453,1
10188,18401,5030,201,260,2
45218,31425,4798,479,427,1
11859,22585,2323,650,366,1
44944,13475,3681,196,453,1
10950,12834,2503,57,397,1
4574,393,120,44,421,1
13568,21783,5065,392,438,1
25137,25485,4236,247,357,1
17804,22602,1375,47,219,2
12992,29166,1972,427,34,2
39010,10821,872,184,10,2
37383,15563,4011,576,423,1
30000,8897,3681,196,453,1
6340,1684,120,44,421,1
28394,22695,4332,439,32,2
29780,19860,5610,135,3,2
37597,11337,1636,158,374,1
50355,7974,6773,77,225,2
19826,15804,6880,251,93,2
46858,30656,3682,318,438,1
48994,15266,1810,255,433,1
22952,8182,6130,251,93,2
3509,2608,257,12,123,2
13326,18424,6173,570,457,1
8236,20637,958,576,397,1
33162,23398,3092,134,408,1
19510,20748,6789,419,6,2
15078,4449,3268,392,466,1
6200,1019,513,44,421,1
3372,1684,120,44,421,1
10750,16197,4881,134,408,1
2397,2231,662,60,68,2
8618,23773,3092,134,408,1
48000,9982,3506,199,379,1
8154,15880,896,111,44,2
30937,6475,3277,576,464,1
24849,6545,1611,57,240,2
41724,23421,3682,318,438,1
27253,8690,2973,578,390,1
18641,13824,4168,507,357,1
50033,30654,1325,77,261,2
38272,19192,1325,77,261,2
1554,1792,469,57,421,1
15666,26058,1615,349,453,1
25195,26096,1287,477,382,1
40275,14444,5817,392,438,1
9144,11434,725,92,433,1
15310,17127,1325,77,261,2
29808,19189,5050,44,240,2
32970,29404,5199,315,433,1
43829,5653,821,317,153,2
8001,23059,6667,99,108,2
21507,30113,1835,337,379,1
25810,16012,1310,211,433,1
19272,5879,5528,77,263,2
12733,23968,4533,546,270,2
35040,15421,1799,481,61,2
6135,207,83,10,434,1
6480,1311,625,57,421,1
51665,9828,958,576,397,1
18520,6562,3569,570,457,1
37331,16671,3919,479,423,1
16811,16480,3277,576,464,1
22742,18981,4069,257,245,2
5993,1954,58,57,421,1
9711,7059,6688,588,9,2
23760,13485,3076,375,357,1
41901,24488,5013,244,446,1
28308,7763,4868,77,261,2
31545,16050,5199,315,433,1
32655,9726,2745,266,41,2
28858,28461,6494,588,9,2
27663,29011,3434,190,395,1
11871,23886,3242,99,108,2
10767,18238,1110,576,240,2
8715,25441,3540,405,10,2
23147,11375,1770,349,453,1
50635,4211,4014,146,126,2
44389,24317,6501,487,357,1
37817,29082,1731,382,60,2
41330,30132,980,318,466,1
27781,23913,958,576,397,1
35251,8071,4704,349,453,1
44864,16699,1325,77,261,2
17470,31250,6119,44,423,1
45494,11006,1040,543,34,2
51536,7875,5931,494,382,1
41462,4007,2647,77,263,2
4662,965,625,57,421,1
49833,19013,4076,221,74,2
67,622,83,10,434,1
22560,17546,896,111,44,2
19520,13026,3824,249,10,2
632,2581,300,80,14,2
45373,6374,6054,576,423,1
22170,8177,4887,131,374,1
48792,24841,2496,503,372,1
28610,27160,5013,244,446,1
44500,31244,2309,341,236,2
16631,7918,5074,134,408,1
12737,5625,6054,576,423,1
20641,27839,6119,44,423,1
40870,5559,1522,44,423,1
11561,16001,3554,373,457,1
37616,27648,2265,175,401,1
41636,4366,3277,576,464,1
7158,22180,5060,57,397,1
38891,31276,3135,464,204,2
7010,26234,1459,582,236,2
10669,8521,4620,299,452,1
42172,30109,3584,250,332,2
18797,25008,6786,582,476,1
39372,10454,2568,358,212,2
30073,11961,4533,546,270,2
7955,27136,6119,44,423,1
18787,28202,4933,546,270,2
23245,25455,3190,218,331,2
12429,24503,4610,183,230,2
31093,19180,6786,582,476,1
5567,2801,513,44,421,1
8862,8585,2452,34,468,1
34770,18417,1688,131,374,1
19055,14574,6577,593,378,1
43440,12910,4887,131,374,1
44753,29713,4711,554,403,1
38481,21866,1639,197,305,2
47475,5635,3517,641,212,2
1905,3256,468,89,420,1
41502,9438,5763,259,303,2
19082,8332,4250,114,438,1
47227,16307,5389,250,332,2
48481,6230,4823,99,108,2
22695,20707,3269,547,11,2
24631,25315,4366,134,408,1
9603,7771,4650,494,382,1
33444,22046,2083,156,382,1
23103,20676,1688,131,374,1
36129,7656,4586,231,382,1
5402,1730,303,29,286,2
48291,12753,5378,479,423,1
16123,19101,3092,134,408,1
51335,15723,1499,350,476,1
40030,7881,1688,131,374,1
26003,11138,4045,512,473,1
23843,21540,2067,165,236,2
50205,26557,4073,100,110,2
28063,5476,4764,131,374,1
6275,2561,209,40,123,2
30939,10846,3315,249,10,2
28357,5239,5276,152,128,2
19674,15529,5632,636,7,2
2783,2595,446,20,328,2
6705,25434,4247,57,240,2
41229,29633,1615,349,453,1
1350,2777,186,2,198,2
36235,6848,4823,99,108,2
49707,16316,3020,636,7,2
7184,16933,5022,360,329,2
48921,28721,1110,576,240,2
23317,21287,6119,44,423,1
9308,12451,1636,158,374,1
44684,6756,2808,604,1,2
45163,11180,3919,479,423,1
23703,6387,1613,479,427,1
48946,13994,6667,99,108,2
28999,26380,6756,258,2,2
15020,30242,921,152,128,2
12259,7387,2503,57,397,1
3896,258,164,17,205,2
9832,20018,5118,187,53,2
8164,16330,4823,99,108,2
24471,26019,4149,135,3,2
4266,1549,664,55,198,2
50438,7302,3135,464,204,2
7528,11309,4650,494,382,1
7514,31255,3342,420,333,2
44085,29948,1110,576,240,2
35517,6064,92,57,397,1
21576,5874,3413,279,12,2
23881,23588,6580,628,7,2
3199,2385,21,77,278,2
6050,3454,630,24,205,2
19025,16223,3623,554,403,1
34830,18469,2642,44,423,1
35277,24891,6175,398,94,2
15392,8429,3135,464,204,2
40273,3716,5686,344,372,1
10525,9757,4197,251,93,2
7629,5912,5074,134,408,1
5338,2040,673,88,123,2
31565,9606,1762,135,3,2
20410,16688,3277,576,464,1
51398,29946,6264,61,378,1
27239,4616,6346,645,151,2
27423,17457,3020,636,7,2
42367,5759,3919,479,423,1
24971,24605,3315,249,10,2
4314,1986,201,89,420,1
33055,9088,4650,494,382,1
37773,13807,6667,99,108,2
35760,21083,4247,57,240,2
4123,969,73,54,389,1
6692,4623,4533,546,270,2
11543,7821,5790,389,86,2
50255,17757,4662,302,305,2
15528,23042,1928,479,240,2
8050,28838,4486,479,240,2
45095,4604,5763,259,303,2
34308,19323,4028,119,99,2
32204,21776,2038,331,15,2
21249,6331,6119,44,423,1
45972,13225,5882,636,7,2
17192,4082,3135,464,204,2
23116,7969,3092,134,408,1
49199,8958,903,219,314,2
37639,15088,5598,175,401,1
46328,6387,1613,479,427,1
14776,18479,2129,624,236,2
8603,29250,6080,442,240,2
43449,21555,2595,576,464,1
30825,30934,6105,315,433,1
48047,13419,5873,337,379,1
14585,12945,4662,302,305,2
48059,9609,4554,355,386,1
47558,13431,3277,576,464,1
43472,11802,3484,114,438,1
34670,16090,4554,355,386,1
6630,5889,833,576,240,2
22069,15644,1029,257,245,2
5343,1934,121,88,123,2
27643,26369,3679,402,7,2
44068,30701,5013,244,446,1
16761,5496,1059,315,433,1
39685,22446,1273,57,397,1
43042,5238,1499,350,476,1
6783,29190,1746,349,453,1
17537,12404,3554,373,457,1
35618,13634,6112,576,397,1
13779,4982,5351,307,15,2
27449,8090,6873,383,359,1
27631,6737,6692,279,12,2
19828,16286,2517,61,388,1
38619,28027,1129,77,263,2
36592,25514,6295,370,131,2
44353,27504,4533,546,270,2
9628,18317,1563,88,133,2
17987,5673,5327,618,53,2
35966,30296,5800,576,423,1
11637,24129,1379,282,158,2
48997,20305,3135,464,204,2
5015,3178,654,54,389,1
24923,20440,4702,385,440,1
36040,15666,1273,57,397,1
21294,6081,1082,44,423,1
45715,17114,4554,355,386,1
10,1771,510,40,123,2
17183,6063,3815,491,26,2
32905,26925,2851,350,236,2
31997,13369,3922,183,230,2
39733,23079,1308,578,390,1
27981,11750,1379,282,158,2
42273,28164,4576,636,7,2
26033,22947,1110,576,240,2
2075,856,625,57,421,1
38804,20724,6295,370,131,2
3565,1470,121,88,123,2
3607,356,455,32,286,2
7319,17443,1615,349,453,1
35657,29796,1462,175,401,1
28354,16256,2392,61,378,1
14656,26427,970,145,433,1
36082,17383,1574,398,94,2
51568,18824,1033,593,388,1
23552,10418,4113,355,388,1
39028,31187,2425,341,236,2
45585,20547,1915,501,142,2
4581,1906,324,40,123,2
24218,17494,6695,656,247,2
6651,10079,1960,582,236,2
49098,28627,5756,66,330,2
5892,1960,425,40,123,2
20422,21265,6742,331,15,2
22715,22279,2082,622,433,1
9977,27814,1720,593,378,1
27330,6388,5499,539,297,2
47306,22038,2041,548,94,2
11692,19128,1373,517,51,2
20221,4627,4662,302,305,2
2234,1646,673,88,123,2
9764,31162,5896,135,3,2
9561,26381,4185,392,466,1
23257,11471,4533,546,270,2
8661,26012,4011,576,423,1
50311,10211,881,570,457,1
6963,6260,4704,349,453,1
27223,17493,1071,146,126,2
49344,3988,1059,315,433,1
10055,6126,5766,219,314,2
12093,11182,3277,576,464,1
6205,418,89,29,286,2
27918,10364,1273,57,397,1
18696,4606,5060,57,397,1
49563,4149,4486,479,240,2
35477,18415,1033,593,388,1
12607,8109,3277,576,464,1
50637,4086,2258,135,3,2
2117,1657,324,40,123,2
20414,9524,5965,479,423,1
32638,7442,3679,402,7,2
915,2251,654,54,389,1
21023,3964,4671,29,165,2
5194,3110,21,77,278,2
29269,22664,1499,350,476,1
18575,4572,958,576,397,1
21710,13236,6549,613,3,2
12465,14266,958,576,397,1
17385,21163,5240,31,237,2
46589,10670,5444,355,378,1
11765,3850,6786,582,476,1
22972,11616,3026,565,375,1
13389,27354,4197,251,93,2
26642,14394,6027,405,10,2
31768,30743,1603,92,433,1
40860,19350,1613,479,427,1
582,1303,89,29,286,2
50204,7072,6869,582,253,2
21474,3880,6853,303,236,2
26421,5594,1574,398,94,2
16440,5469,5013,244,446,1
2382,2443,89,29,286,2
47871,27616,1835,337,379,1
29234,23686,2129,624,236,2
38247,20641,2095,150,320,2
23185,12567,1335,77,291,2
2756,1949,513,44,421,1
8637,27458,4798,479,427,1
15863,4053,5057,350,253,2
34724,15362,2537,321,178,2
48935,13336,4757,576,337,2
10345,24167,3403,193,461,1
8214,7912,5122,40,133,2
49823,27716,3277,576,464,1
39213,29748,5762,134,408,1
49493,27401,4334,365,403,1
6822,15711,921,152,128,2
27453,7596,3655,578,390,1
20447,23861,5294,327,381,1
10358,18986,6424,657,69,2
7299,11259,6202,588,9,2
38185,13287,4301,582,474,1
10721,18692,5294,327,381,1
36394,23286,3555,44,423,1
10004,27998,5294,327,381,1
36745,10144,6311,164,372,1
28143,23647,1897,219,314,2
44122,7143,5802,29,165,2
1790,2409,26,15,383,1
3680,3033,139,10,434,1
39078,20113,5966,475,458,1
22349,8443,4301,582,474,1
47807,13630,1273,57,397,1
20911,23301,3446,436,217,2
25782,15787,6244,200,259,2
51208,23293,4707,439,357,1
3939,2638,274,29,286,2
6766,14595,5977,134,408,1
42552,10929,1273,57,397,1
31053,10763,3277,576,464,1
9968,18290,1684,578,154,2
36097,6576,6939,624,467,1
10012,19731,5178,479,427,1
16923,26597,4607,316,374,1
2735,2653,654,54,389,1
18942,9030,980,318,466,1
31756,9030,980,318,466,1
9893,25108,4533,546,270,2
41352,16631,1774,396,64,2
837,2052,273,44,421,1
11438,5556,1591,268,13,2
40165,30713,2155,327,381,1
10572,6656,6671,386,12,2
38833,26399,6687,77,263,2
28871,19988,2380,104,313,2
26053,30556,2250,290,34,2
41036,25985,4011,576,423,1
24655,28335,3277,576,464,1
50579,28974,4517,112,185,2
17869,12897,5568,233,167,2
50044,9742,4468,590,138,2
51671,21378,1306,35,35,2
33940,18335,1220,254,456,1
47924,24827,2397,200,259,2
11230,28364,5873,337,379,1
15556,23035,1369,254,456,1
45110,13790,3002,439,357,1
15338,21979,1639,197,305,2
7689,7225,2268,160,388,1
9966,20712,5179,128,296,2
35740,25103,1590,605,9,2
20931,5013,6301,128,460,1
7977,19582,5285,175,401,1
18172,11806,3283,27,257,2
10053,17049,3700,580,50,2
12428,3978,4153,647,248,2
19087,29411,1688,131,374,1
37481,30040,5971,327,381,1
47365,10655,1732,582,467,1
28498,19652,5160,553,370,1
49433,24599,4881,134,408,1
28852,5721,4366,134,408,1
3038,2900,210,7,328,2
27552,8784,5179,128,296,2
9268,19053,1688,131,374,1
15352,27079,6136,29,165,2
37129,23558,1604,73,173,2
49325,21588,1880,77,263,2
42453,17567,4841,169,9,2
19720,21255,2732,143,395,1
18477,18267,4450,185,299,2
23133,4131,4499,580,50,2
12420,14545,2505,640,395,1
41244,4443,1136,290,34,2
41280,4956,5179,128,296,2
17194,22476,4422,131,374,1
41204,3914,6889,580,50,2
14090,25411,6222,383,359,1
2737,2713,260,20,328,2
41955,22145,6782,538,30,2
16175,8772,3392,48,234,2
41663,24928,1669,268,13,2
18571,14993,3028,100,110,2
49102,9774,5060,57,397,1
44038,4868,2055,194,374,1
36204,9165,1683,286,395,1
19698,10175,5121,517,51,2
46048,12616,2637,57,240,2
8187,21807,6839,29,187,2
19353,15243,3981,184,10,2
22331,19469,1732,582,467,1
41422,15151,1501,469,467,1
13176,22953,6839,29,187,2
29601,20328,2015,613,3,2
11284,13039,1019,373,457,1
4414,1974,553,87,116,2
10263,6425,2541,61,388,1
31099,7811,5293,407,118,2
12527,26062,3740,249,10,2
25623,19660,1834,565,375,1
49339,7783,6562,613,3,2
39754,29224,1519,430,281,2
27214,5629,5836,347,179,2
48230,5713,5060,57,397,1
3474,947,83,10,434,1
44676,30951,1880,77,263,2
24823,15718,2462,141,417,1
42894,24782,2676,301,208,2
50219,5808,6889,580,50,2
42185,8503,786,302,305,2
34022,7882,6889,580,50,2
6343,2873,505,2,319,2
15064,6947,814,456,377,1
38263,9759,2814,175,401,1
33621,9895,2305,48,219,2
26883,24657,3734,61,378,1
13315,24014,2784,457,359,1
45287,4798,3377,143,395,1
13283,27153,6054,576,423,1
32391,12925,5421,271,92,2
36018,27130,2486,255,433,1
27732,25644,1121,658,70,2
19373,18533,2320,187,53,2
7739,22123,6130,251,93,2
4376,2263,109,7,328,2
26980,4767,745,373,457,1
25233,24502,5732,85,308,2
38666,5483,3503,114,438,1
20121,21000,2811,403,61,2
9976,4620,5977,134,408,1
2170,3458,273,44,421,1
7692,11671,4962,486,300,2
51161,11441,5284,294,378,1
39249,17361,3277,576,464,1
44995,24191,5605,559,7,2
37356,14177,5999,210,72,2
15960,29612,4247,57,240,2
25212,5900,4393,147,386,1
10093,14891,4627,142,199,2
11708,19155,2338,588,9,2
7836,25400,6939,624,467,1
7549,11289,4262,257,245,2
24250,21543,3266,271,92,2
11167,25708,4499,580,50,2
29061,15020,1448,299,452,1
25026,5402,2341,307,15,2
39240,5585,2769,332,80,2
31895,20439,2445,200,259,2
4506,279,289,20,328,2
44396,30120,5106,86,234,2
50467,16823,867,35,35,2
17852,27307,4798,479,427,1
50152,28735,1732,582,467,1
44875,18625,1136,290,34,2
31143,6059,6889,580,50,2
16577,31084,5532,29,187,2
40005,24258,4248,404,374,1
40058,30343,2996,176,288,2
8747,24794,2850,158,374,1
22473,10426,1818,387,246,2
740,2442,626,39,100,2
25706,20414,2650,200,259,2
30796,6845,3277,576,464,1
4116,2147,91,7,328,2
14726,26757,1243,53,165,2
33922,7890,6153,299,452,1
24779,24360,3865,373,457,1
21078,18647,4011,576,423,1
18535,30139,6013,175,401,1
47355,13367,5800,576,423,1
20398,5726,5106,86,234,2
25187,9284,3228,99,108,2
25554,23026,5379,100,110,2
29084,10266,1776,506,73,2
27250,7181,3226,7,266,2
16164,24294,3036,136,203,2
17375,14878,6507,479,240,2
43010,15809,2461,42,257,2
16658,20350,4322,623,402,1
36683,22511,4009,76,261,2
37268,14312,2837,184,10,2
4554,3483,326,55,198,2
22719,4229,6164,538,30,2
21242,5149,4247,57,240,2
26254,28058,4671,29,165,2
44812,4194,1688,131,374,1
8207,29866,3865,373,457,1
32102,16117,3315,249,10,2
23988,9669,2609,114,438,1
9270,14437,4881,134,408,1
47034,3924,5732,85,308,2
23892,10986,4881,134,408,1
42347,22483,1762,135,3,2
35905,5196,1611,57,240,2
31213,27736,6346,645,151,2
37990,16619,1732,582,467,1
47104,30685,1519,430,281,2
40987,12962,3969,349,453,1
18264,5817,6025,552,104,2
42055,11395,3503,114,438,1
44301,3799,2055,194,374,1
20871,9256,786,302,305,2
1876,3362,102,20,328,2
38773,19566,6170,539,312,2
23626,18433,1651,466,70,2
49811,10812,1712,571,82,2
47055,12989,6880,251,93,2
50832,22149,4153,647,248,2
44268,21225,2129,624,236,2
43098,23915,5896,135,3,2
21272,5442,4901,576,423,1
25625,20825,3484,114,438,1
49394,25783,6740,47,234,2
21031,21155,4422,131,374,1
24969,19502,6889,580,50,2
23878,21203,6889,580,50,2
37103,30945,5649,392,438,1
33413,28970,1731,382,60,2
37770,6912,6549,613,3,2
7888,26767,3362,7,266,2
40555,21062,4333,7,219,2
46685,23822,1622,233,167,2
27092,18447,6906,469,467,1
50380,20039,5543,543,34,2
26312,16856,4671,29,165,2
28221,18177,5094,48,219,2
25171,11436,4823,99,108,2
46133,15240,6667,99,108,2
15295,10866,2623,99,108,2
9604,8896,1290,539,297,2
13130,23336,3092,134,408,1
6906,5864,6277,622,433,1
3816,1276,539,9,116,2
39814,5891,4704,349,453,1
31074,30776,2445,200,259,2
44591,5649,1601,47,219,2
43391,23247,896,111,44,2
13740,29236,5094,48,219,2
7712,8357,6170,539,312,2
15429,16725,6013,175,401,1
5012,1191,273,44,421,1
41262,26579,5107,68,129,2
13105,22731,6803,85,475,1
37548,27345,742,151,357,1
44621,26719,1497,373,457,1
22477,23832,1497,373,457,1
25718,14089,3228,99,108,2
21407,29339,6592,7,219,2
42729,27798,4217,380,473,1
42961,25951,3172,373,457,1
23279,9324,5802,29,165,2
9418,15068,5802,29,165,2
8789,5744,1835,337,379,1
48414,30092,2856,649,441,1
46102,13429,6684,48,219,2
15574,6484,2658,624,253,2
6261,3307,654,54,389,1
47314,22455,4247,57,337,2
6911,19547,6783,441,363,1
36047,7492,6869,582,253,2
9963,27935,2188,188,279,2
8658,22495,6112,576,397,1
48438,5277,1806,481,61,2
2336,2872,164,17,205,2
12497,4029,4533,546,270,2
19034,11098,3334,34,468,1
21697,31101,5882,636,7,2
19481,27128,2145,34,468,1
36746,19624,4706,442,240,2
46473,22549,2706,657,69,2
21425,24892,3277,576,464,1
40775,4676,1121,658,70,2
10467,26263,1121,658,70,2
5493,2456,89,29,286,2
27287,21304,3939,570,457,1
3337,1408,569,54,389,1
14294,11752,5528,77,263,2
45671,6612,4011,576,423,1
45655,24099,5835,244,411,1
12878,19593,5903,392,438,1
17321,10905,4933,546,270,2
22728,6952,1120,569,79,2
36993,22436,3315,249,10,2
4278,579,455,32,286,2
13428,21933,2212,582,477,1
20329,7837,6746,88,133,2
24732,27338,2452,34,468,1
20075,28032,3277,576,464,1
31645,9412,4228,244,412,1
135,660,302,72,25,2
35271,13515,5485,77,291,2
1076,2039,615,26,123,2
9600,24478,5835,244,411,1
33963,25663,1998,567,468,1
22073,23303,5374,241,311,2
48782,6212,5013,244,446,1
13823,27859,1094,287,322,2
8695,28923,6428,350,477,1
29171,8654,6930,582,471,1
6352,1609,139,10,434,1
29333,7753,5835,244,411,1
6235,543,139,10,434,1
50563,19885,2948,582,477,1
26476,30753,4389,567,468,1
47882,5718,3242,99,108,2
16140,28529,1912,231,382,1
41878,29243,3242,99,108,2
16867,29041,1799,481,61,2
16171,9644,2212,582,477,1
33582,28307,4901,576,423,1
14871,6025,4228,244,412,1
2944,1813,167,63,360,1
34941,5321,2105,405,10,2
32314,28839,4228,244,412,1
51061,14193,984,61,388,1
46731,28902,2404,114,438,1
29166,16881,1318,579,268,2
18885,15993,5682,345,372,1
7013,10559,828,392,438,1
43718,7675,2131,373,457,1
17177,30869,6428,350,477,1
24948,30145,2095,150,320,2
32718,21289,3815,491,26,2
24015,30650,5528,77,263,2
13579,28249,6477,481,61,2
39359,10358,958,576,397,1
7967,20689,4228,244,412,1
7969,24911,4228,244,412,1
49932,15063,3759,636,7,2
626,1775,385,32,286,2
33951,11613,5013,244,446,1
48441,18391,1298,624,477,1
8030,29971,5835,244,411,1
34234,23428,4959,441,363,1
22372,7584,2014,251,93,2
51140,6144,3277,576,464,1
22329,20935,6299,300,415,1
13811,12348,6545,32,165,2
42714,9999,3276,244,446,1
17098,22767,2684,543,34,2
5096,3192,588,71,421,1
17252,3995,5835,244,411,1
25619,10985,6202,588,9,2
22655,15838,6136,29,165,2
22044,18268,3186,645,172,2
21373,5834,6202,588,9,2
28672,20293,2188,188,279,2
15192,6297,1101,380,473,1
40527,22405,2778,374,307,2
42309,13353,4502,583,405,1
51436,5208,5761,392,438,1
14661,20442,2354,403,61,2
29121,11019,5060,57,397,1
32111,10382,745,373,457,1
27887,3929,5013,244,446,1
41542,22663,1685,398,94,2
